run_dir,method,epoch,round,train_loss,val_loss,phase,client_id,val_rmse,val_mae,is_best_round,best_round,personal_ft_best_epoch
final_proposed_seed42,proposed,18,3,-2.893594867135969,-2.9421101022273937,personal_ft,7.0,1.6842586994171145,1.577126145362854,False,3.0,8.0
final_proposed_seed42,proposed,19,3,-2.8991200513193416,-2.92949583378244,personal_ft,7.0,1.841878215471904,1.7419437170028689,False,3.0,8.0
final_proposed_seed42,proposed,20,3,-2.90868672397059,-2.891995367090753,personal_ft,7.0,2.229818900426229,2.1430153449376426,False,3.0,8.0
final_proposed_seed42,proposed,21,3,-2.9052774601505638,-2.961231700410234,personal_ft,7.0,1.2857616345087688,1.1588985721270244,False,3.0,8.0
final_proposed_seed42,proposed,22,3,-2.9079001351952,-2.9080915298867733,personal_ft,7.0,2.1086968580881758,2.0175483226776123,False,3.0,8.0
final_proposed_seed42,proposed,23,3,-2.903195267690628,-2.957722464013607,personal_ft,7.0,1.3845956921577454,1.246672809123993,False,3.0,8.0
final_proposed_seed42,proposed,24,3,-2.9150179359990576,-2.965143766809017,personal_ft,7.0,1.2945033709208171,1.1499565839767456,False,3.0,8.0
final_proposed_seed42,proposed,25,3,-2.9182957194348536,-2.965845101944944,personal_ft,7.0,1.2346704006195068,1.09284903605779,False,3.0,8.0
final_proposed_seed42,proposed,1,3,-2.6811562469114247,-2.957286939620972,personal_ft,8.0,1.366254170735677,1.1565447449684143,False,3.0,1.0
final_proposed_seed42,proposed,2,3,-2.703657110894333,-2.9608624627855087,personal_ft,8.0,1.3745853106180828,1.1300078630447388,False,3.0,1.0
final_proposed_seed42,proposed,3,3,-2.746015756826938,-2.9626135359870065,personal_ft,8.0,1.3331834077835083,1.0937258799870808,False,3.0,3.0
final_proposed_seed42,proposed,4,3,-2.735563124664348,-2.965422915352715,personal_ft,8.0,1.305868943532308,1.0521458784739175,False,3.0,4.0
final_proposed_seed42,proposed,5,3,-2.7683269751295647,-2.9611236561669245,personal_ft,8.0,1.3691365321477251,1.1234394311904907,False,3.0,4.0
final_proposed_seed42,proposed,6,3,-2.788675244691864,-2.962110351986355,personal_ft,8.0,1.350124438603719,1.107982099056244,False,3.0,4.0
final_proposed_seed42,proposed,7,3,-2.796061560679377,-2.9613930712805856,personal_ft,8.0,1.3747270107269287,1.1455156803131104,False,3.0,4.0
final_proposed_seed42,proposed,8,3,-2.796785533971505,-2.965688361061944,personal_ft,8.0,1.2773990233739216,1.0470076998074849,False,3.0,8.0
final_proposed_seed42,proposed,9,3,-2.80696698769168,-2.953674719068739,personal_ft,8.0,1.485909144083659,1.264737566312154,False,3.0,8.0
final_proposed_seed42,proposed,10,3,-2.814135283247715,-2.959140550825331,personal_ft,8.0,1.410707672437032,1.181655764579773,False,3.0,8.0
final_proposed_seed42,proposed,11,3,-2.821071679087171,-2.9680033620198567,personal_ft,8.0,1.2301953236262004,1.0038987398147583,False,3.0,11.0
final_proposed_seed42,proposed,12,3,-2.824016986263981,-2.963800755606757,personal_ft,8.0,1.3010911146799724,1.0862679878870647,False,3.0,11.0
final_proposed_seed42,proposed,13,3,-2.8231938060423003,-2.959899415969849,personal_ft,8.0,1.3649505774180095,1.1396655241648357,False,3.0,11.0
final_proposed_seed42,proposed,14,3,-2.829767682661,-2.9624800141652425,personal_ft,8.0,1.3201324939727783,1.088655451933543,False,3.0,11.0
final_proposed_seed42,proposed,15,3,-2.8435252341763904,-2.953947368197971,personal_ft,8.0,1.4998337825139365,1.2726266781489055,False,3.0,11.0
final_proposed_seed42,proposed,16,3,-2.8559791916496957,-2.961475976308187,personal_ft,8.0,1.3394424120585124,1.1139735380808513,False,3.0,11.0
final_proposed_seed42,proposed,17,3,-2.8475257970692325,-2.970862530602349,personal_ft,8.0,1.182527522246043,0.9574175874392192,False,3.0,17.0
final_proposed_seed42,proposed,18,3,-2.849418872291217,-2.951521586312188,personal_ft,8.0,1.4863779147466023,1.2726704676946003,False,3.0,17.0
final_proposed_seed42,proposed,19,3,-2.8585585214497256,-2.970188306172689,personal_ft,8.0,1.207516352335612,0.9885719617207844,False,3.0,17.0
final_proposed_seed42,proposed,20,3,-2.861615232999459,-2.9749216175079347,personal_ft,8.0,1.1068888306617737,0.8910156488418579,False,3.0,20.0
final_proposed_seed42,proposed,21,3,-2.8810600023806576,-2.968800447252061,personal_ft,8.0,1.2274574041366575,1.012306312719981,False,3.0,20.0
final_proposed_seed42,proposed,22,3,-2.882050713776903,-2.9478565375010173,personal_ft,8.0,1.533542315165202,1.3131727973620098,False,3.0,20.0
final_proposed_seed42,proposed,23,3,-2.87540785313931,-2.9621825631459555,personal_ft,8.0,1.3450096050898237,1.1311221520105998,False,3.0,20.0
final_proposed_seed42,proposed,24,3,-2.8912077391115654,-2.936978036032783,personal_ft,8.0,1.697108030319214,1.4827628930409749,False,3.0,20.0
final_proposed_seed42,proposed,25,3,-2.8861457044892918,-2.963228800031874,personal_ft,8.0,1.327308217684428,1.1141993204752605,False,3.0,20.0
final_proposed_seed42,proposed,1,3,-2.672516822689127,-2.824542296451071,personal_ft,9.0,2.8247667153676352,2.4503501653671265,False,3.0,1.0
final_proposed_seed42,proposed,2,3,-2.704834358799112,-2.7989708050437594,personal_ft,9.0,3.11449925104777,2.703423500061035,False,3.0,1.0
final_proposed_seed42,proposed,3,3,-2.727124779079709,-2.832384039008099,personal_ft,9.0,2.8652243614196777,2.444875319798788,False,3.0,1.0
final_proposed_seed42,proposed,4,3,-2.750495768096642,-2.8561573298081107,personal_ft,9.0,2.649179299672445,2.233959515889486,False,3.0,4.0
final_proposed_seed42,proposed,5,3,-2.75294931998039,-2.776451739020969,personal_ft,9.0,3.317781448364258,2.946054776509603,False,3.0,4.0
final_proposed_seed42,proposed,6,3,-2.765182220086573,-2.815322096451469,personal_ft,9.0,3.0124712785085044,2.600950558980306,False,3.0,4.0
final_proposed_seed42,proposed,7,3,-2.7790718668683536,-2.8659214869789453,personal_ft,9.0,2.5112733443578086,2.079941749572754,False,3.0,7.0
final_proposed_seed42,proposed,8,3,-2.7804756193488127,-2.906647777557373,personal_ft,9.0,2.0963900883992515,1.6533631086349487,False,3.0,8.0
final_proposed_seed42,proposed,9,3,-2.799664861356992,-2.8583895144255265,personal_ft,9.0,2.600985368092855,2.158891638120016,False,3.0,8.0
final_proposed_seed42,proposed,10,3,-2.791236462630823,-2.8893805006276008,personal_ft,9.0,2.29256816705068,1.8693404992421467,False,3.0,8.0
final_proposed_seed42,proposed,11,3,-2.80231399624203,-2.9131384289782982,personal_ft,9.0,2.0648667414983115,1.5871100823084514,False,3.0,11.0
final_proposed_seed42,proposed,12,3,-2.822221404958841,-2.86129380931025,personal_ft,9.0,2.589871327082316,2.161009589831034,False,3.0,11.0
final_proposed_seed42,proposed,13,3,-2.8302006881281065,-2.883527546343596,personal_ft,9.0,2.3664610783259072,1.930200854937236,False,3.0,11.0
final_proposed_seed42,proposed,14,3,-2.822526401202723,-2.8971481178117835,personal_ft,9.0,2.2318353255589805,1.776216745376587,False,3.0,11.0
final_proposed_seed42,proposed,15,3,-2.83653105469052,-2.921053274818089,personal_ft,9.0,1.9577000935872395,1.4864707390467329,False,3.0,15.0
final_proposed_seed42,proposed,16,3,-2.8424323919895143,-2.921157026290893,personal_ft,9.0,1.942340850830078,1.4927220741907756,False,3.0,16.0
final_proposed_seed42,proposed,17,3,-2.8386756883133057,-2.895972023839536,personal_ft,9.0,2.227327823638916,1.778429587682088,False,3.0,16.0
final_proposed_seed42,proposed,18,3,-2.8449849264602864,-2.8963987329731817,personal_ft,9.0,2.2410202026367188,1.7688074906667073,False,3.0,16.0
final_proposed_seed42,proposed,19,3,-2.848045994801383,-2.9279359838236934,personal_ft,9.0,1.871193528175354,1.4056782325108843,False,3.0,19.0
final_proposed_seed42,proposed,20,3,-2.857559839339244,-2.918752427723097,personal_ft,9.0,1.9827285210291543,1.5132030646006267,False,3.0,19.0
final_proposed_seed42,proposed,21,3,-2.854706827757541,-2.911521227463432,personal_ft,9.0,2.068136135737101,1.6114182074864705,False,3.0,19.0
final_proposed_seed42,proposed,22,3,-2.855520256968476,-2.921319822643114,personal_ft,9.0,1.9662922620773315,1.480804721514384,False,3.0,19.0
final_proposed_seed42,proposed,23,3,-2.858239548564901,-2.881579245691714,personal_ft,9.0,2.40344508488973,1.9642829100290933,False,3.0,19.0
final_proposed_seed42,proposed,24,3,-2.862638833717809,-2.897450084271638,personal_ft,9.0,2.234299818674723,1.759103099505107,False,3.0,19.0
final_proposed_seed42,proposed,25,3,-2.86967544719223,-2.905863019694453,personal_ft,9.0,2.151806275049845,1.667986790339152,False,3.0,19.0
final_proposed_seed42,proposed,1,3,-2.547943628991623,-2.815170340801603,personal_ft,10.0,1.9101946353912356,1.7684325377146404,False,3.0,1.0
final_proposed_seed42,proposed,2,3,-2.5886017363152383,-2.8980943677413404,personal_ft,10.0,1.0320560137430828,0.8370755116144816,False,3.0,2.0
final_proposed_seed42,proposed,3,3,-2.60708503101183,-2.9223444342014178,personal_ft,10.0,0.9120959440867106,0.7451582252979279,False,3.0,3.0
final_proposed_seed42,proposed,4,3,-2.6515733535407624,-2.9362457062131795,personal_ft,10.0,0.9686774015426636,0.7726830244064331,False,3.0,3.0
final_proposed_seed42,proposed,5,3,-2.6728270624704917,-2.955426701349229,personal_ft,10.0,0.922165354092916,0.7304559449354807,False,3.0,3.0
final_proposed_seed42,proposed,6,3,-2.694152221145766,-2.9727403973814237,personal_ft,10.0,0.9020691514015198,0.7157312333583832,False,3.0,6.0
final_proposed_seed42,proposed,7,3,-2.7142140386784765,-2.9688357228609785,personal_ft,10.0,1.133542040983836,0.9696219166119894,False,3.0,6.0
final_proposed_seed42,proposed,8,3,-2.7317365647214307,-2.9781863749326773,personal_ft,10.0,0.9337339599927268,0.7835677067438761,False,3.0,6.0
final_proposed_seed42,proposed,9,3,-2.738026451255112,-2.9790936558689904,personal_ft,10.0,0.9771624803543092,0.8671921292940775,False,3.0,6.0
final_proposed_seed42,proposed,10,3,-2.760907579703726,-2.9832675924253222,personal_ft,10.0,0.8670495351155599,0.7126436432202657,False,3.0,10.0
final_proposed_seed42,proposed,11,3,-2.765647589840869,-2.980852862698349,personal_ft,10.0,0.9604179859161376,0.7789658109347025,False,3.0,10.0
final_proposed_seed42,proposed,12,3,-2.7839134891094237,-2.9868300979460902,personal_ft,10.0,0.8005410035451254,0.6247010628382365,False,3.0,12.0
final_proposed_seed42,proposed,13,3,-2.776853540669317,-2.9653346706275365,personal_ft,10.0,1.2483463684717817,1.1136417587598164,False,3.0,12.0
final_proposed_seed42,proposed,14,3,-2.7919696953553683,-2.983515339281092,personal_ft,10.0,0.8647913138071696,0.7393497625986735,False,3.0,12.0
final_proposed_seed42,proposed,15,3,-2.8027135916875188,-2.979681479870973,personal_ft,10.0,0.9313731789588928,0.7908662259578705,False,3.0,12.0
final_proposed_seed42,proposed,16,3,-2.8014514907759667,-2.983553987052572,personal_ft,10.0,0.8646529714266459,0.7305434942245483,False,3.0,12.0
final_proposed_seed42,proposed,17,3,-2.802466977842512,-2.974769407780326,personal_ft,10.0,1.106682042280833,0.9917890230814616,False,3.0,12.0
final_proposed_seed42,proposed,18,3,-2.8241550398412527,-2.972939765633051,personal_ft,10.0,1.076085388660431,0.9160490036010742,False,3.0,12.0
final_proposed_seed42,proposed,19,3,-2.8301986199606737,-2.957658647891864,personal_ft,10.0,1.240632712841034,1.1287637948989868,False,3.0,12.0
final_proposed_seed42,proposed,20,3,-2.830000305260981,-2.972834431346337,personal_ft,10.0,1.1171468297640483,0.9879064758618672,False,3.0,12.0
final_proposed_seed42,proposed,21,3,-2.8227131336909665,-2.984235907319802,personal_ft,10.0,0.8691747983296713,0.7358065048853556,False,3.0,12.0
final_proposed_seed42,proposed,22,3,-2.848454961044012,-2.9818168585024885,personal_ft,10.0,0.9367993474006652,0.7816048860549927,False,3.0,12.0
final_proposed_seed42,proposed,23,3,-2.837839085406814,-2.9870434118874707,personal_ft,10.0,0.7985507647196451,0.6517137289047241,False,3.0,23.0
final_proposed_seed42,proposed,24,3,-2.840364178424083,-2.984073005129944,personal_ft,10.0,0.8856438795725504,0.7068434953689575,False,3.0,23.0
final_proposed_seed42,proposed,25,3,-2.8488979240199366,-2.977312976990513,personal_ft,10.0,1.0497899651527405,0.8535468975702921,False,3.0,23.0
final_proposed_seed42,proposed,1,3,-2.700650986357517,-2.7504199038160606,personal_ft,11.0,3.398210048675537,3.250203251838684,False,3.0,1.0
final_proposed_seed42,proposed,2,3,-2.721395521768033,-2.653625491324892,personal_ft,11.0,4.099288860956828,3.96641993522644,False,3.0,1.0
final_proposed_seed42,proposed,3,3,-2.753504234187204,-2.617916355741785,personal_ft,11.0,4.263757308324178,4.1457609335581465,False,3.0,1.0
final_proposed_seed42,proposed,4,3,-2.7767032920880976,-2.836176912835304,personal_ft,11.0,2.8109262784322104,2.6466915607452397,False,3.0,4.0
final_proposed_seed42,proposed,5,3,-2.7783903738915114,-2.7468323636562264,personal_ft,11.0,3.5138169129689536,3.3684774239857997,False,3.0,4.0
final_proposed_seed42,proposed,6,3,-2.793249407537506,-2.7404810093818828,personal_ft,11.0,3.4664841492970786,3.319645404815674,False,3.0,4.0
final_proposed_seed42,proposed,7,3,-2.797575330684737,-2.819439242748504,personal_ft,11.0,2.937713861465454,2.781372626622518,False,3.0,4.0
final_proposed_seed42,proposed,8,3,-2.820931286331525,-2.7902982032045407,personal_ft,11.0,3.1507017612457275,3.005934953689575,False,3.0,4.0
final_proposed_seed42,proposed,9,3,-2.8352694887733656,-2.741092536804524,personal_ft,11.0,3.537390311559041,3.404383818308512,False,3.0,4.0
final_proposed_seed42,proposed,10,3,-2.8380723145644366,-2.67578504542087,personal_ft,11.0,3.94114621480306,3.822601318359375,False,3.0,4.0
final_proposed_seed42,proposed,11,3,-2.838143959966404,-2.8125007375757747,personal_ft,11.0,2.9901183446248374,2.837297280629476,False,3.0,4.0
final_proposed_seed42,proposed,12,3,-2.8552654356476177,-2.726065533211891,personal_ft,11.0,3.63326366742452,3.512247006098429,False,3.0,4.0
final_proposed_seed42,proposed,13,3,-2.864725564003981,-2.776325096982591,personal_ft,11.0,3.2768826484680176,3.133395195007324,False,3.0,4.0
final_proposed_seed42,proposed,14,3,-2.8555865599730303,-2.817278989832452,personal_ft,11.0,2.979971011479696,2.8240992228190103,False,3.0,4.0
final_proposed_seed42,proposed,15,3,-2.871826252338176,-2.724581634237411,personal_ft,11.0,3.6726630528767914,3.557098070780436,False,3.0,4.0
final_proposed_seed42,proposed,16,3,-2.8709702556130794,-2.805076986678104,personal_ft,11.0,3.033222754796346,2.8936522404352822,False,3.0,4.0
final_proposed_seed42,proposed,17,3,-2.8711688899795837,-2.7238068732809517,personal_ft,11.0,3.6610475381215415,3.5464813709259038,False,3.0,4.0
final_proposed_seed42,proposed,18,3,-2.8822459907175224,-2.806096984985027,personal_ft,11.0,3.0623532136281333,2.926125288009644,False,3.0,4.0
final_proposed_seed42,proposed,19,3,-2.88471537314719,-2.6977038911048403,personal_ft,11.0,3.853001832962036,3.7413217226664224,False,3.0,4.0
final_proposed_seed42,proposed,20,3,-2.886267344899638,-2.7675003822813644,personal_ft,11.0,3.365350325902303,3.238862832387289,False,3.0,4.0
final_proposed_seed42,proposed,21,3,-2.886067009170231,-2.6637572846514117,personal_ft,11.0,4.051186800003052,3.946699062983195,False,3.0,4.0
final_proposed_seed42,proposed,22,3,-2.8939504464962527,-2.755526422947011,personal_ft,11.0,3.437431494394938,3.3210484981536865,False,3.0,4.0
final_proposed_seed42,proposed,23,3,-2.8863070783585405,-2.7493947820460543,personal_ft,11.0,3.505915800730387,3.38469926516215,False,3.0,4.0
final_proposed_seed42,proposed,24,3,-2.9008448891426792,-2.818088908905678,personal_ft,11.0,2.9823310375213623,2.840293804804484,False,3.0,4.0
final_proposed_seed42,proposed,25,3,-2.895295449382667,-2.7361919433512587,personal_ft,11.0,3.567832628885905,3.4420836766560874,False,3.0,4.0
final_proposed_seed42,proposed,1,3,-2.566698651618146,-2.897620460443329,personal_ft,12.0,1.749104340871175,1.5622445742289226,False,3.0,1.0
final_proposed_seed42,proposed,2,3,-2.607145463659408,-2.942428936038101,personal_ft,12.0,1.4245296518007915,1.2116662859916687,False,3.0,2.0
final_proposed_seed42,proposed,3,3,-2.632739795522487,-2.9171108195656226,personal_ft,12.0,1.7567238807678225,1.5837517778078716,False,3.0,2.0
final_proposed_seed42,proposed,4,3,-2.6443647181734127,-2.933356510965448,personal_ft,12.0,1.582759439945221,1.4128222664197283,False,3.0,2.0
final_proposed_seed42,proposed,5,3,-2.6573561303159026,-2.92516062970747,personal_ft,12.0,1.7279284993807476,1.5426866213480632,False,3.0,2.0
final_proposed_seed42,proposed,6,3,-2.6960098855038908,-2.928775151570638,personal_ft,12.0,1.7147000829378765,1.528022309144338,False,3.0,2.0
final_proposed_seed42,proposed,7,3,-2.6928408622741697,-2.9396865075094656,personal_ft,12.0,1.5911826292673747,1.383916397889455,False,3.0,2.0
final_proposed_seed42,proposed,8,3,-2.7147918691026405,-2.91423467585915,personal_ft,12.0,1.90886930624644,1.7271799643834431,False,3.0,2.0
final_proposed_seed42,proposed,9,3,-2.735899817689936,-2.894508524944908,personal_ft,12.0,2.106707493464152,1.914127230644226,False,3.0,2.0
final_proposed_seed42,proposed,10,3,-2.747717410960096,-2.9260835563927365,personal_ft,12.0,1.7205348014831543,1.5695622165997822,False,3.0,2.0
final_proposed_seed42,proposed,11,3,-2.7619849083271437,-2.916242578573394,personal_ft,12.0,1.951980193456014,1.7386600176493328,False,3.0,2.0
final_proposed_seed42,proposed,12,3,-2.7726188030648737,-2.916552882445486,personal_ft,12.0,1.935869097709656,1.7307724952697754,False,3.0,2.0
final_proposed_seed42,proposed,13,3,-2.77452762887833,-2.955991623694437,personal_ft,12.0,1.4288091659545898,1.2451051274935403,False,3.0,2.0
final_proposed_seed42,proposed,14,3,-2.8035177869999663,-2.8929128144916736,personal_ft,12.0,2.185363372166952,1.9610261917114256,False,3.0,2.0
final_proposed_seed42,proposed,15,3,-2.801123643428721,-2.91435544532642,personal_ft,12.0,1.8341251611709597,1.6813828150431316,False,3.0,2.0
final_proposed_seed42,proposed,16,3,-2.810216872235562,-2.893977315802323,personal_ft,12.0,2.164354125658671,1.9502431948979693,False,3.0,2.0
final_proposed_seed42,proposed,17,3,-2.817001533508301,-2.9555794105195163,personal_ft,12.0,1.3799553116162615,1.1962778965632122,False,3.0,17.0
final_proposed_seed42,proposed,18,3,-2.8191922938570064,-2.9404037249715707,personal_ft,12.0,1.6181652148564656,1.4362454613049824,False,3.0,17.0
final_proposed_seed42,proposed,19,3,-2.8371488317530207,-2.939365617015905,personal_ft,12.0,1.6508686542510986,1.4598169724146526,False,3.0,17.0
final_proposed_seed42,proposed,20,3,-2.8389964479081176,-2.8954944150489674,personal_ft,12.0,2.203358809153239,1.9791849454243975,False,3.0,17.0
final_proposed_seed42,proposed,21,3,-2.8553121789972837,-2.9162713770280804,personal_ft,12.0,1.937783122062683,1.733946641286214,False,3.0,17.0
final_proposed_seed42,proposed,22,3,-2.859176183254161,-2.9012035403335306,personal_ft,12.0,2.100435455640157,1.8830241759618125,False,3.0,17.0
final_proposed_seed42,proposed,23,3,-2.8372580863059835,-2.9231542286119963,personal_ft,12.0,1.8916006882985432,1.6656323671340942,False,3.0,17.0
final_proposed_seed42,proposed,24,3,-2.856722702878587,-2.8959401783190275,personal_ft,12.0,2.1199783086776733,1.915269374847412,False,3.0,17.0
final_proposed_seed42,proposed,25,3,-2.856948485272996,-2.878657868033961,personal_ft,12.0,2.3455687363942466,2.134557048479716,False,3.0,17.0
final_proposed_seed42,proposed,1,3,-2.5991357252034084,-2.6998791050266577,personal_ft,13.0,3.6593195597330728,3.351720094680786,False,3.0,1.0
final_proposed_seed42,proposed,2,3,-2.627899519016324,-2.739102350698935,personal_ft,13.0,3.504652500152588,3.201639731725057,False,3.0,2.0
final_proposed_seed42,proposed,3,3,-2.650247445592653,-2.6563762222324407,personal_ft,13.0,4.066671689351399,3.772025426228841,False,3.0,2.0
final_proposed_seed42,proposed,4,3,-2.6612216702252303,-2.765034269642185,personal_ft,13.0,3.359773635864258,3.0531620184580484,False,3.0,4.0
final_proposed_seed42,proposed,5,3,-2.696099712119444,-2.772298428389403,personal_ft,13.0,3.2826966444651284,2.972291946411133,False,3.0,5.0
final_proposed_seed42,proposed,6,3,-2.722579768319451,-2.750783847258972,personal_ft,13.0,3.492384672164917,3.203781048456828,False,3.0,5.0
final_proposed_seed42,proposed,7,3,-2.752520034732115,-2.806924600858946,personal_ft,13.0,3.054753065109253,2.754196882247925,False,3.0,7.0
final_proposed_seed42,proposed,8,3,-2.736019164517748,-2.7487931466317392,personal_ft,13.0,3.5108652114868164,3.209319432576497,False,3.0,7.0
final_proposed_seed42,proposed,9,3,-2.74640642950178,-2.7713622789125183,personal_ft,13.0,3.321710745493571,3.0156195163726807,False,3.0,7.0
final_proposed_seed42,proposed,10,3,-2.7719680611327,-2.7983150632531792,personal_ft,13.0,3.143569548924764,2.8204500675201416,False,3.0,7.0
final_proposed_seed42,proposed,11,3,-2.7662472947300643,-2.693750422280114,personal_ft,13.0,3.8646376927693686,3.550772190093994,False,3.0,7.0
final_proposed_seed42,proposed,12,3,-2.7954582511215045,-2.79488510484094,personal_ft,13.0,3.141023635864258,2.819785197575887,False,3.0,7.0
final_proposed_seed42,proposed,13,3,-2.7976448039429305,-2.766093028558267,personal_ft,13.0,3.383148113886515,3.0632832845052085,False,3.0,7.0
final_proposed_seed42,proposed,14,3,-2.8072939994795463,-2.7476945352983906,personal_ft,13.0,3.507300774256388,3.185171922047933,False,3.0,7.0
final_proposed_seed42,proposed,15,3,-2.8073480987755697,-2.80164225251825,personal_ft,13.0,3.113228877385457,2.7690634727478027,False,3.0,7.0
final_proposed_seed42,proposed,16,3,-2.8110857035746544,-2.849215030670166,personal_ft,13.0,2.72460420926412,2.3748158613840737,False,3.0,16.0
final_proposed_seed42,proposed,17,3,-2.8307555404505864,-2.820077120720803,personal_ft,13.0,2.975878794987997,2.641324838002523,False,3.0,16.0
final_proposed_seed42,proposed,18,3,-2.8272275774701296,-2.8008092738486625,personal_ft,13.0,3.104650020599365,2.749906539916992,False,3.0,16.0
final_proposed_seed42,proposed,19,3,-2.834828476585173,-2.834614519600396,personal_ft,13.0,2.8496989409128823,2.498655080795288,False,3.0,16.0
final_proposed_seed42,proposed,20,3,-2.8310302405450454,-2.7434094961699063,personal_ft,13.0,3.5507619380950928,3.2036688327789307,False,3.0,16.0
final_proposed_seed42,proposed,21,3,-2.849850907501585,-2.804423027210408,personal_ft,13.0,3.0939337412516275,2.740102926890055,False,3.0,16.0
final_proposed_seed42,proposed,22,3,-2.8482489611735318,-2.763404133083584,personal_ft,13.0,3.4078888098398843,3.049371639887492,False,3.0,16.0
final_proposed_seed42,proposed,23,3,-2.852884096075294,-2.799386451910208,personal_ft,13.0,3.14579979578654,2.7911369800567627,False,3.0,16.0
final_proposed_seed42,proposed,24,3,-2.856702337037457,-2.811862582558984,personal_ft,13.0,3.044987996419271,2.686607360839844,False,3.0,16.0
final_proposed_seed42,proposed,25,3,-2.856338046378013,-2.7965600125424497,personal_ft,13.0,3.1450483004252114,2.781738519668579,False,3.0,16.0
final_proposed_seed42,proposed,1,3,-2.761076668345188,-2.9174669653968475,personal_ft,14.0,1.951470732688904,1.604868491490682,False,3.0,1.0
final_proposed_seed42,proposed,2,3,-2.78459675102724,-2.917250164842184,personal_ft,14.0,1.9742032686869304,1.6378920475641887,False,3.0,1.0
final_proposed_seed42,proposed,3,3,-2.8069236416377654,-2.887970455979879,personal_ft,14.0,2.2890241543451944,1.865633447964986,False,3.0,1.0
final_proposed_seed42,proposed,4,3,-2.7979539145238905,-2.9184235450440803,personal_ft,14.0,1.970164696375529,1.623329997062683,False,3.0,1.0
final_proposed_seed42,proposed,5,3,-2.8193055388758985,-2.91217971692043,personal_ft,14.0,2.06066358089447,1.6695528427759807,False,3.0,1.0
final_proposed_seed42,proposed,6,3,-2.8356894053024195,-2.941930180102323,personal_ft,14.0,1.6923230091730754,1.4909406503041585,False,3.0,6.0
final_proposed_seed42,proposed,7,3,-2.8309594109431067,-2.9190033136215887,personal_ft,14.0,1.9787479639053345,1.6076834201812744,False,3.0,6.0
final_proposed_seed42,proposed,8,3,-2.8557631627395272,-2.90885427778801,personal_ft,14.0,2.0999377568562827,1.6716567675272624,False,3.0,6.0
final_proposed_seed42,proposed,9,3,-2.854110298115896,-2.915528702524911,personal_ft,14.0,2.0013999938964844,1.642844319343567,False,3.0,6.0
final_proposed_seed42,proposed,10,3,-2.86905550497247,-2.918993857054584,personal_ft,14.0,1.9955888191858928,1.5753906965255735,False,3.0,6.0
final_proposed_seed42,proposed,11,3,-2.872471635806229,-2.900000371764192,personal_ft,14.0,2.197100599606832,1.7661951382954917,False,3.0,6.0
final_proposed_seed42,proposed,12,3,-2.879186867646538,-2.901879439311745,personal_ft,14.0,2.168568730354309,1.7431116898854573,False,3.0,6.0
final_proposed_seed42,proposed,13,3,-2.8832893136737177,-2.939558862584882,personal_ft,14.0,1.7252620855967205,1.4940319458643596,False,3.0,6.0
final_proposed_seed42,proposed,14,3,-2.884767530306504,-2.90199459759535,personal_ft,14.0,2.185503164927165,1.723037600517273,False,3.0,6.0
final_proposed_seed42,proposed,15,3,-2.893194399247588,-2.927129865747637,personal_ft,14.0,1.8851984739303589,1.5622637271881104,False,3.0,6.0
final_proposed_seed42,proposed,16,3,-2.904353444019783,-2.883943091451594,personal_ft,14.0,2.390283981959025,1.8811678886413572,False,3.0,6.0
final_proposed_seed42,proposed,17,3,-2.8995795500099786,-2.8895495233282578,personal_ft,14.0,2.309631864229838,1.8508419195810957,False,3.0,6.0
final_proposed_seed42,proposed,18,3,-2.910152979530155,-2.9173144640120783,personal_ft,14.0,2.0069209337234497,1.6287755171457927,False,3.0,6.0
final_proposed_seed42,proposed,19,3,-2.907573017880033,-2.924903567913359,personal_ft,14.0,1.9220961729685464,1.566833217938741,False,3.0,6.0
final_proposed_seed42,proposed,20,3,-2.9089621920657107,-2.896169784849724,personal_ft,14.0,2.2592766284942627,1.7693870862325032,False,3.0,6.0
final_proposed_seed42,proposed,21,3,-2.9167542008312157,-2.9339082030068457,personal_ft,14.0,1.8024065097173052,1.527470548947652,False,3.0,6.0
final_proposed_seed42,proposed,22,3,-2.9132264870392435,-2.897523605718022,personal_ft,14.0,2.2419581413269043,1.7622895240783691,False,3.0,6.0
final_proposed_seed42,proposed,23,3,-2.91450645836824,-2.911191944527415,personal_ft,14.0,2.0828952391942344,1.6658177375793457,False,3.0,6.0
final_proposed_seed42,proposed,24,3,-2.918551260705168,-2.913612038688322,personal_ft,14.0,2.059836824735006,1.643754959106445,False,3.0,6.0
final_proposed_seed42,proposed,25,3,-2.922671105672767,-2.908767474436127,personal_ft,14.0,2.1212151845296225,1.6650669972101848,False,3.0,6.0
final_proposed_seed42,proposed,1,3,-2.447626778156082,-2.7819476061763027,personal_ft,15.0,1.600489894549052,1.3944678902626038,False,3.0,1.0
final_proposed_seed42,proposed,2,3,-2.466032603036614,-2.816467443223816,personal_ft,15.0,1.3426886796951294,1.137938419977824,False,3.0,2.0
final_proposed_seed42,proposed,3,3,-2.484886858504632,-2.789185971844921,personal_ft,15.0,2.038962999979655,1.8631145159403484,False,3.0,2.0
final_proposed_seed42,proposed,4,3,-2.4894784799966585,-2.794263663212897,personal_ft,15.0,2.165037671724955,2.002451360225677,False,3.0,2.0
final_proposed_seed42,proposed,5,3,-2.533828937479067,-2.862226675887134,personal_ft,15.0,1.5113558173179626,1.3154081304868062,False,3.0,2.0
